species,stressor,vuln,iucn_sid,src,map_f
eschrichtius robustus,sst_rise,0.78576,8097,iucn,species_ranges/iucn_spp_mol_8097.csv
eschrichtius robustus,sst_rise,0.78576,8099,iucn,species_ranges/iucn_spp_mol_8099.csv
eschrichtius robustus,storm_disturbance,0.28228,8097,iucn,species_ranges/iucn_spp_mol_8097.csv
eschrichtius robustus,storm_disturbance,0.28228,8099,iucn,species_ranges/iucn_spp_mol_8099.csv
eschrichtius robustus,wildlife_strike,0.69616,8097,iucn,species_ranges/iucn_spp_mol_8097.csv
eschrichtius robustus,wildlife_strike,0.69616,8099,iucn,species_ranges/iucn_spp_mol_8099.csv
eubalaena australis,air_temp,0,8153,iucn,species_ranges/iucn_spp_mol_8153.csv
eubalaena australis,air_temp,0,133704,am,species_ranges/am_spp_mol_eubalaena_australis.csv
eubalaena australis,biomass_removal,0.79837,8153,iucn,species_ranges/iucn_spp_mol_8153.csv
eubalaena australis,biomass_removal,0.79837,133704,am,species_ranges/am_spp_mol_eubalaena_australis.csv
eubalaena australis,bycatch,0.79837,8153,iucn,species_ranges/iucn_spp_mol_8153.csv
eubalaena australis,bycatch,0.79837,133704,am,species_ranges/am_spp_mol_eubalaena_australis.csv
eubalaena australis,entanglement_macroplastic,0.68613,8153,iucn,species_ranges/iucn_spp_mol_8153.csv
eubalaena australis,entanglement_macroplastic,0.68613,133704,am,species_ranges/am_spp_mol_eubalaena_australis.csv
eubalaena australis,eutrophication_nutrient_pollution,0.25819,8153,iucn,species_ranges/iucn_spp_mol_8153.csv
eubalaena australis,eutrophication_nutrient_pollution,0.25819,133704,am,species_ranges/am_spp_mol_eubalaena_australis.csv
eubalaena australis,habitat_loss_degradation,0.22528,8153,iucn,species_ranges/iucn_spp_mol_8153.csv
eubalaena australis,habitat_loss_degradation,0.22528,133704,am,species_ranges/am_spp_mol_eubalaena_australis.csv
eubalaena australis,inorganic_pollution,0.20459,8153,iucn,species_ranges/iucn_spp_mol_8153.csv
eubalaena australis,inorganic_pollution,0.20459,133704,am,species_ranges/am_spp_mol_eubalaena_australis.csv
eubalaena australis,invasive_species,0,8153,iucn,species_ranges/iucn_spp_mol_8153.csv
eubalaena australis,invasive_species,0,133704,am,species_ranges/am_spp_mol_eubalaena_australis.csv
eubalaena australis,light_pollution,0.23544,8153,iucn,species_ranges/iucn_spp_mol_8153.csv
eubalaena australis,light_pollution,0.23544,133704,am,species_ranges/am_spp_mol_eubalaena_australis.csv
eubalaena australis,marine_heat_waves,0.18341,8153,iucn,species_ranges/iucn_spp_mol_8153.csv
eubalaena australis,marine_heat_waves,0.18341,133704,am,species_ranges/am_spp_mol_eubalaena_australis.csv
eubalaena australis,noise_pollution,0.52887,8153,iucn,species_ranges/iucn_spp_mol_8153.csv
eubalaena australis,noise_pollution,0.52887,133704,am,species_ranges/am_spp_mol_eubalaena_australis.csv
eubalaena australis,oceanographic,0.18917,8153,iucn,species_ranges/iucn_spp_mol_8153.csv
eubalaena australis,oceanographic,0.18917,133704,am,species_ranges/am_spp_mol_eubalaena_australis.csv
eubalaena australis,organic_pollution,0.43877,8153,iucn,species_ranges/iucn_spp_mol_8153.csv
eubalaena australis,organic_pollution,0.43877,133704,am,species_ranges/am_spp_mol_eubalaena_australis.csv
eubalaena australis,plastic_pollution_microplastic,0.07168,8153,iucn,species_ranges/iucn_spp_mol_8153.csv
eubalaena australis,plastic_pollution_microplastic,0.07168,133704,am,species_ranges/am_spp_mol_eubalaena_australis.csv
eubalaena australis,poisons_toxins,0.05612,8153,iucn,species_ranges/iucn_spp_mol_8153.csv
eubalaena australis,poisons_toxins,0.05612,133704,am,species_ranges/am_spp_mol_eubalaena_australis.csv
eubalaena australis,salinity,0.19511,8153,iucn,species_ranges/iucn_spp_mol_8153.csv
eubalaena australis,salinity,0.19511,133704,am,species_ranges/am_spp_mol_eubalaena_australis.csv
eubalaena australis,sedimentation,0.1476,8153,iucn,species_ranges/iucn_spp_mol_8153.csv
eubalaena australis,sedimentation,0.1476,133704,am,species_ranges/am_spp_mol_eubalaena_australis.csv
eubalaena australis,sea_level_rise,0,8153,iucn,species_ranges/iucn_spp_mol_8153.csv
eubalaena australis,sea_level_rise,0,133704,am,species_ranges/am_spp_mol_eubalaena_australis.csv
eubalaena australis,sst_rise,0.79837,8153,iucn,species_ranges/iucn_spp_mol_8153.csv
eubalaena australis,sst_rise,0.79837,133704,am,species_ranges/am_spp_mol_eubalaena_australis.csv
eubalaena australis,storm_disturbance,0.28636,8153,iucn,species_ranges/iucn_spp_mol_8153.csv
eubalaena australis,storm_disturbance,0.28636,133704,am,species_ranges/am_spp_mol_eubalaena_australis.csv
eubalaena australis,wildlife_strike,0.70604,8153,iucn,species_ranges/iucn_spp_mol_8153.csv
eubalaena australis,wildlife_strike,0.70604,133704,am,species_ranges/am_spp_mol_eubalaena_australis.csv
eubalaena glacialis,air_temp,0,41712,iucn,species_ranges/iucn_spp_mol_41712.csv
eubalaena glacialis,biomass_removal,0.88868,41712,iucn,species_ranges/iucn_spp_mol_41712.csv
eubalaena glacialis,bycatch,0.88868,41712,iucn,species_ranges/iucn_spp_mol_41712.csv
eubalaena glacialis,entanglement_macroplastic,0.75179,41712,iucn,species_ranges/iucn_spp_mol_41712.csv
eubalaena glacialis,eutrophication_nutrient_pollution,0.28496,41712,iucn,species_ranges/iucn_spp_mol_41712.csv
eubalaena glacialis,habitat_loss_degradation,0.24906,41712,iucn,species_ranges/iucn_spp_mol_41712.csv
eubalaena glacialis,inorganic_pollution,0.22667,41712,iucn,species_ranges/iucn_spp_mol_41712.csv
eubalaena glacialis,invasive_species,0,41712,iucn,species_ranges/iucn_spp_mol_41712.csv
eubalaena glacialis,light_pollution,0.25896,41712,iucn,species_ranges/iucn_spp_mol_41712.csv
eubalaena glacialis,marine_heat_waves,0.2192,41712,iucn,species_ranges/iucn_spp_mol_41712.csv
eubalaena glacialis,noise_pollution,0.58109,41712,iucn,species_ranges/iucn_spp_mol_41712.csv
eubalaena glacialis,oceanographic,0.20406,41712,iucn,species_ranges/iucn_spp_mol_41712.csv
eubalaena glacialis,organic_pollution,0.48448,41712,iucn,species_ranges/iucn_spp_mol_41712.csv
eubalaena glacialis,plastic_pollution_microplastic,0.07898,41712,iucn,species_ranges/iucn_spp_mol_41712.csv
eubalaena glacialis,poisons_toxins,0.06193,41712,iucn,species_ranges/iucn_spp_mol_41712.csv
eubalaena glacialis,salinity,0.21467,41712,iucn,species_ranges/iucn_spp_mol_41712.csv
eubalaena glacialis,sedimentation,0.1629,41712,iucn,species_ranges/iucn_spp_mol_41712.csv
eubalaena glacialis,sea_level_rise,0,41712,iucn,species_ranges/iucn_spp_mol_41712.csv
eubalaena glacialis,sst_rise,0.88868,41712,iucn,species_ranges/iucn_spp_mol_41712.csv
eubalaena glacialis,storm_disturbance,0.31527,41712,iucn,species_ranges/iucn_spp_mol_41712.csv
eubalaena glacialis,wildlife_strike,0.77576,41712,iucn,species_ranges/iucn_spp_mol_41712.csv
eubalaena japonica,air_temp,0,41711,iucn,species_ranges/iucn_spp_mol_41711.csv
eubalaena japonica,air_temp,0,133706,am,species_ranges/am_spp_mol_eubalaena_japonica.csv
eubalaena japonica,biomass_removal,0.83304,41711,iucn,species_ranges/iucn_spp_mol_41711.csv
eubalaena japonica,biomass_removal,0.83304,133706,am,species_ranges/am_spp_mol_eubalaena_japonica.csv
eubalaena japonica,bycatch,0.83304,41711,iucn,species_ranges/iucn_spp_mol_41711.csv
eubalaena japonica,bycatch,0.83304,133706,am,species_ranges/am_spp_mol_eubalaena_japonica.csv
eubalaena japonica,entanglement_macroplastic,0.55186,41711,iucn,species_ranges/iucn_spp_mol_41711.csv
eubalaena japonica,entanglement_macroplastic,0.55186,133706,am,species_ranges/am_spp_mol_eubalaena_japonica.csv
eubalaena japonica,eutrophication_nutrient_pollution,0.20446,41711,iucn,species_ranges/iucn_spp_mol_41711.csv
eubalaena japonica,eutrophication_nutrient_pollution,0.20446,133706,am,species_ranges/am_spp_mol_eubalaena_japonica.csv
eubalaena japonica,habitat_loss_degradation,0.16935,41711,iucn,species_ranges/iucn_spp_mol_41711.csv
eubalaena japonica,habitat_loss_degradation,0.16935,133706,am,species_ranges/am_spp_mol_eubalaena_japonica.csv
eubalaena japonica,inorganic_pollution,0.13563,41711,iucn,species_ranges/iucn_spp_mol_41711.csv
eubalaena japonica,inorganic_pollution,0.13563,133706,am,species_ranges/am_spp_mol_eubalaena_japonica.csv
eubalaena japonica,invasive_species,0,41711,iucn,species_ranges/iucn_spp_mol_41711.csv
eubalaena japonica,invasive_species,0,133706,am,species_ranges/am_spp_mol_eubalaena_japonica.csv
eubalaena japonica,light_pollution,0.16361,41711,iucn,species_ranges/iucn_spp_mol_41711.csv
eubalaena japonica,light_pollution,0.16361,133706,am,species_ranges/am_spp_mol_eubalaena_japonica.csv
eubalaena japonica,marine_heat_waves,0.16039,41711,iucn,species_ranges/iucn_spp_mol_41711.csv
eubalaena japonica,marine_heat_waves,0.16039,133706,am,species_ranges/am_spp_mol_eubalaena_japonica.csv
eubalaena japonica,noise_pollution,0.37139,41711,iucn,species_ranges/iucn_spp_mol_41711.csv
eubalaena japonica,noise_pollution,0.37139,133706,am,species_ranges/am_spp_mol_eubalaena_japonica.csv
eubalaena japonica,oceanographic,0.16361,41711,iucn,species_ranges/iucn_spp_mol_41711.csv
eubalaena japonica,oceanographic,0.16361,133706,am,species_ranges/am_spp_mol_eubalaena_japonica.csv
eubalaena japonica,organic_pollution,0.31149,41711,iucn,species_ranges/iucn_spp_mol_41711.csv
eubalaena japonica,organic_pollution,0.31149,133706,am,species_ranges/am_spp_mol_eubalaena_japonica.csv
eubalaena japonica,plastic_pollution_microplastic,0.058,41711,iucn,species_ranges/iucn_spp_mol_41711.csv
eubalaena japonica,plastic_pollution_microplastic,0.058,133706,am,species_ranges/am_spp_mol_eubalaena_japonica.csv
eubalaena japonica,poisons_toxins,0.04444,41711,iucn,species_ranges/iucn_spp_mol_41711.csv
eubalaena japonica,poisons_toxins,0.04444,133706,am,species_ranges/am_spp_mol_eubalaena_japonica.csv
eubalaena japonica,salinity,0.1576,41711,iucn,species_ranges/iucn_spp_mol_41711.csv
eubalaena japonica,salinity,0.1576,133706,am,species_ranges/am_spp_mol_eubalaena_japonica.csv
eubalaena japonica,sedimentation,0.11688,41711,iucn,species_ranges/iucn_spp_mol_41711.csv
eubalaena japonica,sedimentation,0.11688,133706,am,species_ranges/am_spp_mol_eubalaena_japonica.csv
eubalaena japonica,sea_level_rise,0,41711,iucn,species_ranges/iucn_spp_mol_41711.csv
eubalaena japonica,sea_level_rise,0,133706,am,species_ranges/am_spp_mol_eubalaena_japonica.csv
eubalaena japonica,sst_rise,0.83304,41711,iucn,species_ranges/iucn_spp_mol_41711.csv
eubalaena japonica,sst_rise,0.83304,133706,am,species_ranges/am_spp_mol_eubalaena_japonica.csv
eubalaena japonica,storm_disturbance,0.23401,41711,iucn,species_ranges/iucn_spp_mol_41711.csv
eubalaena japonica,storm_disturbance,0.23401,133706,am,species_ranges/am_spp_mol_eubalaena_japonica.csv
eubalaena japonica,wildlife_strike,0.4958,41711,iucn,species_ranges/iucn_spp_mol_41711.csv
eubalaena japonica,wildlife_strike,0.4958,133706,am,species_ranges/am_spp_mol_eubalaena_japonica.csv
eumetopias jubatus,air_temp,0.42564,8239,iucn,species_ranges/iucn_spp_mol_8239.csv
eumetopias jubatus,air_temp,0.42564,17345844,am,species_ranges/am_spp_mol_eumetopias_jubatus.csv
eumetopias jubatus,air_temp,0.42564,17367725,am,species_ranges/am_spp_mol_eumetopias_jubatus.csv
eumetopias jubatus,biomass_removal,0.7817,8239,iucn,species_ranges/iucn_spp_mol_8239.csv
eumetopias jubatus,biomass_removal,0.7817,17345844,am,species_ranges/am_spp_mol_eumetopias_jubatus.csv
eumetopias jubatus,biomass_removal,0.7817,17367725,am,species_ranges/am_spp_mol_eumetopias_jubatus.csv
eumetopias jubatus,bycatch,0.62723,8239,iucn,species_ranges/iucn_spp_mol_8239.csv
eumetopias jubatus,bycatch,0.62723,17345844,am,species_ranges/am_spp_mol_eumetopias_jubatus.csv
eumetopias jubatus,bycatch,0.62723,17367725,am,species_ranges/am_spp_mol_eumetopias_jubatus.csv
eumetopias jubatus,entanglement_macroplastic,0.33436,8239,iucn,species_ranges/iucn_spp_mol_8239.csv
eumetopias jubatus,entanglement_macroplastic,0.33436,17345844,am,species_ranges/am_spp_mol_eumetopias_jubatus.csv
eumetopias jubatus,entanglement_macroplastic,0.33436,17367725,am,species_ranges/am_spp_mol_eumetopias_jubatus.csv
eumetopias jubatus,eutrophication_nutrient_pollution,0.10867,8239,iucn,species_ranges/iucn_spp_mol_8239.csv
eumetopias jubatus,eutrophication_nutrient_pollution,0.10867,17345844,am,species_ranges/am_spp_mol_eumetopias_jubatus.csv
eumetopias jubatus,eutrophication_nutrient_pollution,0.10867,17367725,am,species_ranges/am_spp_mol_eumetopias_jubatus.csv
eumetopias jubatus,habitat_loss_degradation,0.40492,8239,iucn,species_ranges/iucn_spp_mol_8239.csv
eumetopias jubatus,habitat_loss_degradation,0.40492,17345844,am,species_ranges/am_spp_mol_eumetopias_jubatus.csv
eumetopias jubatus,habitat_loss_degradation,0.40492,17367725,am,species_ranges/am_spp_mol_eumetopias_jubatus.csv
eumetopias jubatus,inorganic_pollution,0.30364,8239,iucn,species_ranges/iucn_spp_mol_8239.csv
eumetopias jubatus,inorganic_pollution,0.30364,17345844,am,species_ranges/am_spp_mol_eumetopias_jubatus.csv
eumetopias jubatus,inorganic_pollution,0.30364,17367725,am,species_ranges/am_spp_mol_eumetopias_jubatus.csv
eumetopias jubatus,invasive_species,0.72435,8239,iucn,species_ranges/iucn_spp_mol_8239.csv
eumetopias jubatus,invasive_species,0.72435,17345844,am,species_ranges/am_spp_mol_eumetopias_jubatus.csv
eumetopias jubatus,invasive_species,0.72435,17367725,am,species_ranges/am_spp_mol_eumetopias_jubatus.csv
eumetopias jubatus,light_pollution,0.66589,8239,iucn,species_ranges/iucn_spp_mol_8239.csv
eumetopias jubatus,light_pollution,0.66589,17345844,am,species_ranges/am_spp_mol_eumetopias_jubatus.csv
eumetopias jubatus,light_pollution,0.66589,17367725,am,species_ranges/am_spp_mol_eumetopias_jubatus.csv
eumetopias jubatus,marine_heat_waves,0.28664,8239,iucn,species_ranges/iucn_spp_mol_8239.csv
eumetopias jubatus,marine_heat_waves,0.28664,17345844,am,species_ranges/am_spp_mol_eumetopias_jubatus.csv
eumetopias jubatus,marine_heat_waves,0.28664,17367725,am,species_ranges/am_spp_mol_eumetopias_jubatus.csv
eumetopias jubatus,noise_pollution,0.51908,8239,iucn,species_ranges/iucn_spp_mol_8239.csv
eumetopias jubatus,noise_pollution,0.51908,17345844,am,species_ranges/am_spp_mol_eumetopias_jubatus.csv
eumetopias jubatus,noise_pollution,0.51908,17367725,am,species_ranges/am_spp_mol_eumetopias_jubatus.csv
eumetopias jubatus,oceanographic,0,8239,iucn,species_ranges/iucn_spp_mol_8239.csv
eumetopias jubatus,oceanographic,0,17345844,am,species_ranges/am_spp_mol_eumetopias_jubatus.csv
eumetopias jubatus,oceanographic,0,17367725,am,species_ranges/am_spp_mol_eumetopias_jubatus.csv
eumetopias jubatus,organic_pollution,0.37839,8239,iucn,species_ranges/iucn_spp_mol_8239.csv
eumetopias jubatus,organic_pollution,0.37839,17345844,am,species_ranges/am_spp_mol_eumetopias_jubatus.csv
eumetopias jubatus,organic_pollution,0.37839,17367725,am,species_ranges/am_spp_mol_eumetopias_jubatus.csv
eumetopias jubatus,plastic_pollution_microplastic,0.07032,8239,iucn,species_ranges/iucn_spp_mol_8239.csv
eumetopias jubatus,plastic_pollution_microplastic,0.07032,17345844,am,species_ranges/am_spp_mol_eumetopias_jubatus.csv
eumetopias jubatus,plastic_pollution_microplastic,0.07032,17367725,am,species_ranges/am_spp_mol_eumetopias_jubatus.csv
eumetopias jubatus,poisons_toxins,0.05503,8239,iucn,species_ranges/iucn_spp_mol_8239.csv
eumetopias jubatus,poisons_toxins,0.05503,17345844,am,species_ranges/am_spp_mol_eumetopias_jubatus.csv
eumetopias jubatus,poisons_toxins,0.05503,17367725,am,species_ranges/am_spp_mol_eumetopias_jubatus.csv
eumetopias jubatus,salinity,0,8239,iucn,species_ranges/iucn_spp_mol_8239.csv
eumetopias jubatus,salinity,0,17345844,am,species_ranges/am_spp_mol_eumetopias_jubatus.csv
eumetopias jubatus,salinity,0,17367725,am,species_ranges/am_spp_mol_eumetopias_jubatus.csv
eumetopias jubatus,sedimentation,0.2895,8239,iucn,species_ranges/iucn_spp_mol_8239.csv
eumetopias jubatus,sedimentation,0.2895,17345844,am,species_ranges/am_spp_mol_eumetopias_jubatus.csv
eumetopias jubatus,sedimentation,0.2895,17367725,am,species_ranges/am_spp_mol_eumetopias_jubatus.csv
eumetopias jubatus,sea_level_rise,0.22246,8239,iucn,species_ranges/iucn_spp_mol_8239.csv
eumetopias jubatus,sea_level_rise,0.22246,17345844,am,species_ranges/am_spp_mol_eumetopias_jubatus.csv
eumetopias jubatus,sea_level_rise,0.22246,17367725,am,species_ranges/am_spp_mol_eumetopias_jubatus.csv
eumetopias jubatus,sst_rise,0.7817,8239,iucn,species_ranges/iucn_spp_mol_8239.csv
eumetopias jubatus,sst_rise,0.7817,17345844,am,species_ranges/am_spp_mol_eumetopias_jubatus.csv
eumetopias jubatus,sst_rise,0.7817,17367725,am,species_ranges/am_spp_mol_eumetopias_jubatus.csv
eumetopias jubatus,storm_disturbance,0.29015,8239,iucn,species_ranges/iucn_spp_mol_8239.csv
eumetopias jubatus,storm_disturbance,0.29015,17345844,am,species_ranges/am_spp_mol_eumetopias_jubatus.csv
eumetopias jubatus,storm_disturbance,0.29015,17367725,am,species_ranges/am_spp_mol_eumetopias_jubatus.csv
eumetopias jubatus,wildlife_strike,0.60733,8239,iucn,species_ranges/iucn_spp_mol_8239.csv
eumetopias jubatus,wildlife_strike,0.60733,17345844,am,species_ranges/am_spp_mol_eumetopias_jubatus.csv
eumetopias jubatus,wildlife_strike,0.60733,17367725,am,species_ranges/am_spp_mol_eumetopias_jubatus.csv
feresa attenuata,air_temp,0,8551,iucn,species_ranges/iucn_spp_mol_8551.csv
feresa attenuata,biomass_removal,0.76399,8551,iucn,species_ranges/iucn_spp_mol_8551.csv
feresa attenuata,bycatch,0.6885,8551,iucn,species_ranges/iucn_spp_mol_8551.csv
feresa attenuata,entanglement_macroplastic,0.49419,8551,iucn,species_ranges/iucn_spp_mol_8551.csv
feresa attenuata,eutrophication_nutrient_pollution,0.10639,8551,iucn,species_ranges/iucn_spp_mol_8551.csv
feresa attenuata,habitat_loss_degradation,0.10592,8551,iucn,species_ranges/iucn_spp_mol_8551.csv
feresa attenuata,inorganic_pollution,0.28348,8551,iucn,species_ranges/iucn_spp_mol_8551.csv
feresa attenuata,invasive_species,0,8551,iucn,species_ranges/iucn_spp_mol_8551.csv
feresa attenuata,light_pollution,0.21549,8551,iucn,species_ranges/iucn_spp_mol_8551.csv
feresa attenuata,marine_heat_waves,0.19248,8551,iucn,species_ranges/iucn_spp_mol_8551.csv
feresa attenuata,noise_pollution,0.50863,8551,iucn,species_ranges/iucn_spp_mol_8551.csv
feresa attenuata,oceanographic,0,8551,iucn,species_ranges/iucn_spp_mol_8551.csv
feresa attenuata,organic_pollution,0.38903,8551,iucn,species_ranges/iucn_spp_mol_8551.csv
feresa attenuata,plastic_pollution_microplastic,0.06887,8551,iucn,species_ranges/iucn_spp_mol_8551.csv
feresa attenuata,poisons_toxins,0.05387,8551,iucn,species_ranges/iucn_spp_mol_8551.csv
feresa attenuata,salinity,0,8551,iucn,species_ranges/iucn_spp_mol_8551.csv
feresa attenuata,sedimentation,0.26003,8551,iucn,species_ranges/iucn_spp_mol_8551.csv
feresa attenuata,sea_level_rise,0,8551,iucn,species_ranges/iucn_spp_mol_8551.csv
feresa attenuata,sst_rise,0.76399,8551,iucn,species_ranges/iucn_spp_mol_8551.csv
feresa attenuata,storm_disturbance,0.213,8551,iucn,species_ranges/iucn_spp_mol_8551.csv
feresa attenuata,wildlife_strike,0.63705,8551,iucn,species_ranges/iucn_spp_mol_8551.csv
globicephala macrorhynchus,air_temp,0,9249,iucn,species_ranges/iucn_spp_mol_9249.csv
globicephala macrorhynchus,biomass_removal,0.76138,9249,iucn,species_ranges/iucn_spp_mol_9249.csv
